cycles,instructions,branch-misses,cache-misses,L1-dcache-load-misses,L1-icache-load-misses,LLC-load-misses,LLC-store-misses,branch-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,l2_rqsts.code_rd_miss,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_miss,IPC,CPI
2281022455,3398393806,4134863,97230393,130360237,894081,45506070,4687617,4237890,729700,245341,20852,297100,5674377,9205212,1.49,0.671206042
2315472977,4573501678,22718044,1809604,22834329,2683490,971521,15715,22394115,446059,3220,12235,785824,5946734,6763725,1.98,0.50628012
2263744051,4397959933,20400011,6878347,27095566,2624108,7883735,403466,18813791,484163,20306,12880,682706,4980745,6249375,1.94,0.514725938
2252711384,4463117821,22121753,2690742,16150322,3093494,1189852,18001,21760130,238204,2379,13900,441295,2644574,3078676,1.98,0.504739394
2249149328,4402721839,21990968,4485165,16729421,3151134,687367,5220,22201968,271953,14889,15951,403247,2622411,2923167,1.96,0.510854287
2232724140,4752459406,20312165,4988901,16496044,3555215,3460131,241015,19701799,146969,10819,10402,276882,1475416,1829111,2.13,0.469803937
2266014325,3790303157,14979468,40000080,54677642,2375145,19361976,2518464,14989969,369600,57043,12089,278778,4457205,5733244,1.67,0.597845141
2251100107,3506369832,22713572,11117315,31625557,551744,3778539,143889,23255094,605156,10271,12836,322141,7743583,8333941,1.56,0.642003044
2225614488,3341903718,22485620,8920433,29479089,514716,5059899,211144,21310142,844481,13357,16321,368583,9001696,9457346,1.5,0.665972055
2285736222,3332412870,23133162,9398399,27908965,740410,1694018,3713,24004454,842620,10120,12018,347114,8619169,9364921,1.46,0.685910273
2255297016,3449668833,22290248,12000556,33128878,621808,6699013,280122,20906224,915840,9822,13120,398680,9482076,9536499,1.53,0.653772036
2272909732,3258744524,23127915,9203720,31131767,554191,4075618,110695,23098024,937841,21586,12198,398543,9350763,10145303,1.43,0.697480185
2265304748,3386897780,22377262,12650719,34168793,842356,7409018,365650,21202160,774942,24374,13380,406836,7858995,8653780,1.5,0.668843554
2258244791,3720843759,23059383,8402575,32220174,826755,5023285,152661,22169818,694830,11453,15732,483367,8329842,8923957,1.65,0.606917392
2265725275,3367298936,11731555,57249343,72208711,1474688,29864936,3285661,12287264,510354,138099,13872,332015,4432360,6365102,1.49,0.67286134
2293635433,4200421843,23586606,24175252,40885110,1213306,15821064,1097646,20042970,174658,41044,9372,224299,1712943,2293833,1.83,0.54604883
2249915235,4212594348,24542258,5971059,22969298,1272209,2641340,142249,24936039,85494,6341,7053,291939,2701321,3743058,1.87,0.534092545
2301926619,4732703286,24177582,1836923,17346029,1177224,201622,1976,24707610,80011,2849,10919,275408,2518070,2723002,2.06,0.486387267
2285255205,4249601829,26046605,4657733,21829525,1129794,2411080,30653,26502453,60258,1584,8062,222940,2326486,2796231,1.86,0.537757488
2259826034,4430949460,26139676,2693285,17514306,1079391,2340709,130016,26001752,82595,7958,12571,300869,1984511,2193980,1.96,0.510009436
2296902742,5129128401,23047072,399361,15911983,1343929,768592,28061,23160450,61302,2027,10337,249842,2068391,2215327,2.23,0.447815411
2294286799,4632203993,25195839,1651566,20855432,1241648,435723,2933,25118709,59381,4035,7051,266812,2504374,2781448,2.02,0.495290536
2288351554,4573273758,26165605,503796,18042616,1276977,1423880,96732,25500105,63183,1379,11070,292291,1688097,2078372,2,0.500374934
2266697274,4451097011,20013338,25780259,45829790,1663005,15680596,2701508,17436328,162485,36132,9005,217755,1903370,2081826,1.96,0.509244635
2271440401,4321146790,26065861,934644,15380422,1186515,898885,33346,25914620,67025,1598,9174,314081,2018710,2396303,1.9,0.525656848
2276856513,4406436781,24560780,6259776,20721951,1534394,2015581,91158,25197969,60314,4138,8009,228262,2521700,2982604,1.94,0.51671149
2231710893,4150414618,25871413,1382796,18325059,1482467,508391,2054,25687057,70140,2676,9310,361059,2565533,3131918,1.86,0.53770794
2230205156,4026812768,23203999,9067075,23247847,1536657,2820709,137264,24081235,61144,7168,7389,335208,2717103,3509379,1.81,0.553838801
2254408501,4386237295,25120218,1569092,17670468,1317963,609994,14228,24576197,72894,4566,13155,327039,2521258,2793931,1.95,0.513973219
2284805436,4408244691,26446646,2786328,15051027,1556365,189394,3170,26769343,44234,6484,7937,233282,1765083,2020586,1.93,0.51830277
2239424794,4525715082,24211793,2292923,15089763,1561231,928934,47752,23785057,71353,8677,11193,268369,1689994,2031162,2.02,0.494822311
2224706052,4280477201,24578918,5047833,19661551,1461491,2187899,83867,24639876,48010,929,7908,223648,1548128,1848548,1.92,0.519733186
2284815341,4354068037,25729494,4459627,15369858,1499475,182264,4742,26539902,32015,1768,9158,314582,1491378,2251006,1.91,0.524754166
2212588174,4236245900,23415192,5746357,20684426,1431083,3471316,129923,22999688,60772,49372,9410,357642,1739482,1967423,1.91,0.522299278
2219424511,3906583956,19393342,26234733,41814853,1674668,11233999,2334451,20843574,104096,17322,7520,222998,1705997,2712043,1.76,0.568124104
2269654562,4442146374,25286834,1883878,16111347,1799098,953251,50645,25153499,117384,4647,8101,350287,1561034,2063709,1.96,0.510936464
2233983555,4141267787,24682003,8633856,24440637,1454129,2593610,89961,25074704,68066,10811,14265,358004,3047834,3834250,1.85,0.539444361
2294984343,4106718430,27442788,3024078,24002612,1597984,4455364,327580,24839774,120728,10444,9744,334523,3109619,3458911,1.79,0.558836546
2247344399,3880380637,19641748,34986602,55895105,1755474,20938745,2659301,17568925,219541,49413,9953,340625,2206022,3608897,1.73,0.579155657
2203545790,3935412453,22243057,18199188,34346223,1248618,8073394,466577,22684750,77887,11298,12158,329712,2506053,2912013,1.79,0.559927534
2227184986,4008626059,24455730,8919049,26894076,1398084,7591910,532469,22670666,126601,15015,7528,345101,2186198,2666530,1.8,0.555598091
2319680775,4409430113,25594971,5212223,23910711,1495106,4846226,367337,24432283,124203,21567,7428,249728,1969539,2377039,1.9,0.526072693
2282581233,4492389421,24242241,7427058,22494694,1470946,2366592,84778,25072508,89898,23310,14007,488865,2279486,2620485,1.97,0.508099592
2287120582,3886528284,15899972,47144376,66685443,1611139,24056415,4424552,13432479,445102,142241,17828,280170,3617637,4683726,1.7,0.588473932
2314610300,5614789863,19749926,2456506,13603544,1158538,1038754,23042,19161523,271664,1478,7949,258964,2343784,2571408,2.43,0.412234537
2301820491,5635658760,18287057,3273218,13252132,1342657,885014,19323,18374026,138811,2685,7843,215056,3903493,4834485,2.45,0.408438585
2293170182,5911735760,18497969,1619746,6865959,2896583,2349884,128001,16521965,174410,4923,10103,204580,595119,569785,2.58,0.387901333
2251230976,4658956565,19359918,5794991,26594665,1812618,1218034,3587,19702062,638961,1879,11330,513292,5910618,6544350,2.07,0.483204972
2280124877,4847841192,20636560,2512161,24017531,2044049,1369744,31773,19505739,637645,3044,14364,529517,5711044,6176501,2.13,0.470338195
2298127789,4872925671,19436566,4209321,25204283,2195895,836134,1941,19870064,625473,3603,11590,478733,7398505,7656028,2.12,0.471611501
2290179654,5605658176,18476698,3277533,14929562,977602,1669516,24944,18194817,216858,2047,7699,235478,3080510,2996284,2.45,0.40854786
2261891020,5562397866,18063458,2357526,10652235,1129823,364419,2054,18568694,156151,3817,8379,287631,2930252,2955698,2.46,0.40663956
2180681104,5335985220,18299775,2894754,12294443,2626649,1118535,57111,17701305,178841,2786,6309,179055,1292886,1325994,2.45,0.408674502
2252411674,5243586620,18318312,5778556,21953700,2699565,1266780,48003,18645274,162543,3085,9379,270079,3052283,4295781,2.33,0.429555538
2226944013,4879896806,18984025,3643887,19829584,2217287,1422812,26026,18534914,242099,2096,11485,359880,2508552,2965493,2.19,0.456350636
2259661496,4698465389,17819225,3494310,19878073,2230365,1443927,29546,18317669,517841,4926,13570,509503,4765294,4708540,2.08,0.480936074
2292117095,4826438074,18312204,3864152,23122464,2256041,1658396,20998,17746541,677983,3418,12543,600669,6536916,7180794,2.11,0.47490863
2296419447,4863392921,18637607,5090008,30475212,2282985,2036550,79852,17928921,598366,6926,12358,693197,7726134,8066464,2.12,0.472184642
2274673281,4766285613,17616670,7065293,31761912,2254868,1000555,2726,18297598,479743,3111,15412,760552,7689891,8582108,2.1,0.477242336
2280362819,4789798935,17846730,4870079,27816738,2531990,1208258,21240,17626682,652817,3969,15235,952958,8019991,8258685,2.1,0.476087379
2284706222,4574849635,18227259,6942357,38351867,1889883,2237686,58004,17772818,660413,2624,14088,1069394,8486625,9947489,2,0.499405752
2258776660,4009744450,18408580,6730894,28040062,1594291,1308602,3208,19952282,616490,4745,14974,912868,7565310,8795648,1.78,0.56332185
2287050979,5532671882,19160040,2097602,13214416,741580,85126,1188,19846928,19032,2105,6812,214152,1889919,2591229,2.42,0.41337188
2301216944,5251893486,19528289,4174789,19703197,1608565,1775163,51263,19105627,482107,3035,10536,466027,3292221,3223527,2.28,0.438169005
2267251573,5136490310,18681067,4107294,21386063,2167785,456509,2223,19308214,163576,1981,9588,341471,2805264,4106248,2.27,0.441400925
2303476287,5647518271,18000308,2937015,15660281,2437971,1175702,22923,17389449,343266,3174,15124,456880,2509675,2865871,2.45,0.407874074
2275039731,5335416250,17432580,4146311,26063640,2209274,1312829,33095,17459737,507137,2592,11038,616075,4429335,5079067,2.35,0.426403419
2315708563,5237988967,17768673,3612300,27732999,2576734,768325,1242,18538471,696438,3720,12964,1025319,7799190,8191870,2.26,0.442098786
2252215741,5571019969,17959702,2328211,15506469,3215885,1404226,66094,17407022,151889,3377,7412,252385,1470362,2474966,2.47,0.4042735
2324764445,5053289932,22582099,864960,21857479,1925660,487206,28326,21824200,79264,2331,7953,371354,2117006,1943913,2.17,0.460049686
2300558166,5310531775,20876188,2703922,22305977,2167899,854414,4285,20482660,60747,1990,9854,267469,1157354,1555684,2.31,0.433206742
2292730936,5306288408,19939717,3268977,21707434,2091975,1001417,20294,20178222,161718,1588,8131,321137,2009086,2422106,2.31,0.432078085
2303697805,4571872074,19685715,6461597,27944938,1632671,1092520,1752,20418530,979795,3313,11280,677811,8163998,8955072,1.98,0.50388501
2288136011,4339406650,20566796,4481870,26231483,1775034,1661676,31923,20827854,746034,4014,13958,845354,7507382,8236762,1.9,0.527292369
2290467582,4290954904,21321758,2313832,35209804,1879906,645412,31618,21456832,570687,3320,12880,1054702,8150965,9418955,1.87,0.533789712
2280715976,4208535058,20833951,2430776,36632570,1658226,571943,1413,20991874,462707,3187,12788,1050378,8456670,9765871,1.85,0.541926334
2300206955,4462466731,19282816,5920211,41880913,1572751,1282150,49988,19886956,441068,4738,13321,988108,9940957,11047961,1.94,0.515456382
2292127614,5146987511,20400898,2655199,22567681,2448860,1139011,29495,19515935,321971,2118,11486,560099,3845949,4364129,2.25,0.445333821
2265941727,5291803849,18685565,1855498,20480103,2801002,1080521,32180,18275226,428039,4321,15843,556802,4049164,4436932,2.34,0.42819836
2305315708,5016839237,18270948,4731338,28869201,2790481,1263358,54345,18357624,446761,5542,9277,561744,5364684,6170615,2.18,0.459515563
2261047312,3706156411,21559088,3187204,39518828,1329196,875847,1304,21580811,951621,5231,14702,1124615,11518969,12658804,1.64,0.610078761
2331890496,3825311377,22668453,3497204,39739249,1447163,1019863,22927,22484238,906170,4320,12813,1090105,11205102,12394367,1.64,0.60959495
2279295229,3899836368,20410028,5232341,40721316,1315118,1052847,32595,20071775,798960,3890,11611,992260,10948942,11972666,1.71,0.584459196
2279343658,6242474981,14773522,2309319,10911246,2708280,214328,1124,15602722,97506,2292,9928,242011,2994249,2852468,2.74,0.365134608
2253296120,6009820209,15822637,1178744,11420613,2455172,861985,31542,15428379,122933,4119,8528,250147,1611473,1922360,2.67,0.374935696
2264483462,4794778350,18654203,3547523,21873421,1969310,1521064,23456,18412885,610585,3364,11962,579170,4959996,5688339,2.12,0.472281156
2291687865,5080083345,17785341,5091078,24538276,2417384,1410451,36308,17350905,604876,3113,10539,617201,5768885,6224781,2.22,0.451112257
2288485023,5604271735,17451197,1721322,19817648,3314458,1797283,60254,16121501,382684,2798,10185,410121,3693463,4010644,2.45,0.408346549
2270212553,5079478863,18503534,4443440,26291556,2864135,525301,2264,19152296,384011,2247,11850,573337,5336111,6472307,2.24,0.446938084
2281836447,4812492021,18554998,3764219,24161938,1994495,378840,4030,18967616,249134,1585,9758,471135,3200092,4479342,2.11,0.474148619
2290378239,4699179279,19974152,1343229,20227738,1458216,174143,21557,19339095,69203,2794,8812,503292,2005786,2469426,2.05,0.487399629
2256128814,4839089673,19216041,2892990,19945292,1882011,1612612,51834,18201835,181281,2711,9636,494050,2764246,3113367,2.14,0.466230007
2297161668,5088639764,20107926,496697,14470004,2655880,892330,31947,19096692,139510,1969,7927,377508,1342927,1719317,2.22,0.451429414
2280686230,4997006627,19931079,2501979,15942588,2880890,1251748,68262,19465937,71976,1943,9436,405103,1959213,2369866,2.19,0.456410487
2271757971,5033890137,20856148,548304,17708394,2297290,100604,1514,21406384,80414,3890,8036,424433,2264728,2273128,2.22,0.45129272
2306332148,5129980303,20214824,1954350,22270250,2239981,127180,1715,20794007,73690,2840,9745,397370,3591820,3741233,2.22,0.449579143
2280139278,4817258832,18576914,4396775,23893287,2689519,1260009,21274,18537415,418262,2105,11882,585384,4420079,4809064,2.11,0.473327126
2273557387,4734355104,18864122,6715963,26060116,2744940,939197,2373,19187781,619947,2622,13012,683677,5988299,7288803,2.08,0.480225361
2300401415,3442345967,22972128,4666274,34246141,2142183,1270389,22019,22711723,1227643,5407,13497,1316564,11640617,12909965,1.5,0.668265606
2253148461,3455943288,22149016,4960265,33329738,1848416,1319003,29723,22016177,1166893,4209,13477,1251258,10871925,12027704,1.53,0.651963378
2289512170,4653018652,20804271,2030932,30876411,2245572,441718,1926,20687854,282738,4011,13463,944769,5460920,6744020,2.03,0.492048784
2253696386,4437409417,20570708,1680038,29497732,1858677,605418,24390,20223589,352951,3092,12654,960180,5860506,6770243,1.97,0.507885609
2287867476,4529666416,18848501,4645097,36466745,1901904,1362313,69275,18887479,360910,4056,11656,929922,7516359,8872059,1.98,0.505085202
2276613799,5807585551,14732936,5038499,24205431,2949929,953360,33600,15030659,395703,3124,11474,395890,5362080,5345945,2.55,0.392006933
2274820955,5380118139,18021804,2934794,18750697,2523876,564681,1987,18400726,377403,3948,11635,417268,4909885,4846768,2.37,0.422819889
2258043559,5170281564,18731661,3125988,18702473,2117615,1103613,19199,18816859,384503,4051,11361,481285,4473943,4305501,2.29,0.436735124
2314942092,6317618952,15183650,2115480,10955425,2894328,829771,24158,15287869,133441,2671,8644,257778,2661009,2791125,2.73,0.366426356
2258067626,5994372012,15842326,1552488,11810288,2844043,1044260,33758,15265295,188255,2185,9228,336137,1362159,1720278,2.65,0.376697946
2296286108,5421909063,16819713,5345024,19915727,2654605,1588206,21416,17515077,577648,3128,11786,473137,5552581,5736302,2.36,0.423519849
2281628499,5184474167,17796149,4033212,21982247,2953495,798421,2085,17912466,577864,4185,9555,671756,6142722,6519010,2.27,0.440088701
2260887189,4829132928,18676559,5496582,33684684,2730541,2043469,52929,18252519,743311,2544,13821,962847,6320453,7222533,2.14,0.468176632
2284176081,4853882555,18201460,5952172,31926804,2753771,1629560,11412,17999860,821048,2464,11117,786336,6470796,7417782,2.13,0.470587423
2280324980,4538600020,20061935,3155072,32178713,2176047,1392122,61417,20014186,728992,3198,14000,985350,7752960,8825349,1.99,0.502429157
2276428794,4037981452,21639033,3117656,31536367,1265520,821544,2262,21542316,630294,3431,12498,911277,8249151,9110993,1.77,0.563754148
2316409230,4051768516,22028293,3288396,33561008,1219167,943187,20512,21980031,678416,3037,11908,921016,9082051,9954186,1.75,0.57170325
