cycles:u,instructions:u,branch-misses:u,cache-misses:u,L1-dcache-load-misses,L1-icache-load-misses,LLC-load-misses,LLC-store-misses,branch-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,l2_rqsts.code_rd_miss:u,l2_rqsts.demand_data_rd_miss:u,l2_rqsts.all_demand_miss:u,dtlb_load_misses.walk_pending:u,itlb_misses.walk_pending:u,dtlb_store_misses.walk_pending:u,dtlb_load_misses.walk_pending:u,offcore_requests.l3_miss_demand_data_rd:u,ocr.hwpf_l2_rfo.l3_miss:u,ocr.demand_data_rd.l3_miss:u,icache_64b.iftag_miss:u,IPC,CPI
457344144,884541552,4347959,863385,1429564,835130,244606,153,4397905,161906,190,1803,24501,341292,365735,13719773,114374,8275,13719773,177823,573,185447,870058,1.934083039,0.517040882
457409490,884680174,4281637,850739,1359918,861655,210883,159,4236882,134767,216,2289,41249,359984,388610,15214375,76530,10069,15214375,247309,544,228996,778746,1.934109793,0.51703373
457046092,883982394,4684614,717345,1295066,1127392,193501,297,4795748,142775,111,1887,36088,305674,327634,16710587,47610,8666,16710587,214124,939,211630,1241029,1.934120889,0.517030763
454820318,879716424,4887691,696975,1265668,1222123,193570,269,4764147,117886,85,1658,19253,273778,298832,13483455,55027,3989,13483455,174816,87,153269,882363,1.934206519,0.517007874
457605710,885127801,4759706,781192,1422639,879076,216203,115,4762271,147208,105,1953,21150,349674,386487,12948244,45011,12298,12948244,236862,1659,226719,985533,1.934258646,0.516993941
457342896,884623966,4387500,872019,1480872,1211415,226159,508,4371476,176787,115,1107,20620,391389,420314,13499643,41989,2398,13499643,252903,557,243839,1120288,1.934268519,0.516991302
457181914,884316364,4228580,881205,1524158,1147573,249204,458,4424875,171259,175,926,20833,396003,420993,14505031,37907,5879,14505031,247346,644,245120,1008336,1.934276788,0.516989092
456786306,883558628,4263804,841823,1349691,646125,232336,87,4433385,153377,115,2184,25926,313603,335367,11151160,60312,5017,11151160,193045,1055,197754,1304820,1.934293162,0.516984716
457338084,884634661,4085697,953373,1656133,900072,270256,300,4186540,191829,70,2199,26164,369830,388929,13250240,54070,2617,13250240,265024,1495,259861,835651,1.934312256,0.516979612
456173778,882430477,4616425,784340,1390950,875462,211487,122,4667493,150086,135,1567,24111,339561,369764,13080735,74854,7021,13080735,225210,1306,220044,828722,1.934417364,0.516951522
454906896,880033420,4570347,795156,1297562,835344,213891,125,4277406,133208,85,1272,21035,290697,309341,13184475,73627,4333,13184475,207162,313,222340,686447,1.934535237,0.516920023
457681006,885413684,4438305,823245,1302077,872196,226227,181,4505593,160954,145,1402,21140,322881,340766,20056886,51478,6771,20056886,230761,1224,228983,869290,1.934565063,0.516912054
457796189,885731168,4226888,932266,1467994,755148,245324,366,4204351,190782,230,2800,34039,377155,386037,23340065,189587,25568,23340065,268981,532,249913,937196,1.934771825,0.516856813
456422222,883095026,4293844,812187,1512635,999694,173672,297,4296045,162111,80,2053,27746,378034,396794,14657966,71788,4189,14657966,234446,2492,231014,1064050,1.9348204,0.516843837
456367002,882989351,4520216,810509,1362533,954749,220616,169,4536428,147255,105,1327,31915,330477,373730,12043644,51560,3970,12043644,220290,375,218664,1134533,1.934822954,0.516843155
457326623,884859361,4493360,844729,1502362,901382,238594,219,4479063,163848,190,1873,26424,353192,384930,11901778,80073,6693,11901778,222910,1096,231818,877501,1.934852065,0.516835379
457408836,885051370,4885361,713745,1294136,968147,189271,262,4877743,143925,160,1547,19346,317809,340735,11221640,59970,7368,11221640,187455,1389,194220,1055141,1.934924077,0.516816144
457174528,884608447,4608833,822353,1422618,805585,226983,115,4610178,165479,170,1623,21996,330910,364673,13849084,45767,13143,13849084,239991,1395,243178,997174,1.934946925,0.516810041
457440299,885211195,4390288,823863,1474444,826090,228377,53,4671468,165474,90,1683,23860,329257,388153,13832651,156547,1328,13832651,241214,237,255471,778125,1.935140382,0.516758375
456970153,884320595,4280170,909392,1491787,1019610,247582,165,4219263,180364,117,1708,34871,367011,400541,14597744,38293,7952,14597744,255984,425,248560,986428,1.935182395,0.516747157
457809567,885984234,4361554,829865,1538236,1126888,232484,231,4229807,170113,148,2023,35289,372184,405156,13717466,44890,6368,13717466,233022,369,246502,1052053,1.935268063,0.516724282
457055170,884544661,4178212,824649,1301070,1023188,219702,385,4152309,148814,148,1695,27286,359406,395440,19668645,35955,5166,19668645,238718,1214,228574,1349880,1.935312669,0.516712372
456051253,882695350,4209024,890345,1400574,1011754,228598,159,4258149,164067,90,1052,24321,394653,412277,13720198,56094,10369,13720198,244460,457,224176,1068682,1.93551787,0.516657591
455273633,881239246,4348510,722842,1392985,1098066,207112,305,4434257,152522,210,1312,19560,318241,344437,12291456,51838,7895,12291456,212192,544,206625,969667,1.935625483,0.516628867
457274508,885187502,4274500,895008,1415041,919824,233718,460,4388393,158815,120,1948,22889,354451,381904,14583249,107909,7953,14583249,279779,737,288760,775258,1.93579018,0.516584912
456156441,883051201,4777231,778644,1312852,864176,212614,28,4639941,143937,95,1387,22062,294584,314117,10862082,46808,2304,10862082,201031,62,193158,863540,1.935851654,0.516568508
457289625,885400665,4301432,800421,1431677,935228,215564,353,4415325,161927,95,1355,35328,346505,381311,12659636,47336,6788,12659636,227867,732,233199,1186065,1.936192331,0.516477616
457156704,885147356,4355279,867683,1480309,1072101,239419,225,4433913,181501,150,1087,22788,380121,416983,13796201,99924,15964,13796201,248606,1400,239394,1169294,1.936201194,0.516475252
457106992,885115082,4389717,831891,1565335,867787,233367,109,4168210,158888,166,2462,40243,365293,422545,15140016,55521,6312,15140016,256723,1196,264584,1021778,1.936341158,0.51643792
457422274,885731045,4228302,849871,1460286,1026675,218380,187,4153791,171205,190,1287,26505,398274,416703,12598075,55580,5479,12598075,190031,1684,243088,1112570,1.936353115,0.516434731
456380527,883714033,4114855,919927,1537538,494481,252795,131,4098044,165633,110,2244,41705,382393,425186,13707150,78772,10544,13707150,219937,450,206931,664296,1.936353505,0.516434627
456728966,884459516,3750113,854965,1350910,998510,217012,560,3808443,153117,115,1417,21041,321665,340821,13532973,172226,6450,13532973,229781,726,230479,1011692,1.936508481,0.516393298
457402625,885802929,4352590,817300,1350431,1125289,200276,302,4317514,140316,142,1878,24243,329750,345887,12182183,55760,6280,12182183,212995,857,212516,1150375,1.936593453,0.51637064
456265208,883609900,4502548,803631,1248822,1099475,219187,385,4498979,146199,197,2821,36540,310545,331971,10934361,55374,4940,10934361,203185,657,219762,1096163,1.93661468,0.51636498
456127545,883418310,4671221,777250,1355422,806627,210885,52,4506897,152564,115,2008,23061,325988,352593,10168876,66407,6367,10168876,192359,219,202740,810280,1.93677913,0.516321136
456521123,884264773,4384387,831292,1302747,780214,230228,134,4340797,152433,40,1718,38162,316245,350599,13795137,64879,3681,13795137,216163,306,227249,832851,1.936963545,0.516271978
457422291,886031805,4223220,875706,1444062,1008775,231211,231,4145791,155943,60,806,20286,331979,362581,11857713,45294,7884,11857713,222231,2162,227394,1034845,1.937010553,0.516259448
456383292,884019821,4050864,904015,1463568,1133029,270109,488,4111399,168952,135,836,23166,358530,388112,13609668,51624,11927,13609668,221743,1734,214987,1448038,1.937011798,0.516259117
457369950,885956212,4603120,834868,1469334,1122879,227644,220,4560027,158823,871,956,22832,339599,370898,12531571,47113,6543,12531571,227105,632,222064,1110991,1.937066945,0.516244419
456306280,883934044,4432803,800539,1415962,945193,229043,504,4384267,149966,260,1302,22603,313422,337018,12421621,44528,11803,12421621,220841,1227,210019,953269,1.937150731,0.51622209
456755876,884818860,4292112,853240,1413181,900389,212321,109,4682709,148074,100,1387,23723,335929,357164,11695931,58132,3918,11695931,227236,1118,234005,896618,1.937181121,0.516213992
455004166,881440261,3969843,825643,1308553,1578421,257792,447,4018388,175233,155,911,22780,383695,406620,14091906,47293,6174,14091906,260582,1865,257524,1146943,1.937213606,0.516205336
455405508,882253775,4292108,880150,1451582,1029593,253318,331,4350695,169936,135,881,20839,376902,413870,14363473,39737,8810,14363473,232820,788,242843,1115759,1.937292719,0.516184255
457325010,886015623,4321240,891785,1534224,1029447,241835,291,4368757,176340,155,1242,21961,369903,391690,15229405,114177,6756,15229405,241421,592,246372,944871,1.937387205,0.516159081
456952256,885307699,3743405,832186,1813935,1078660,243261,319,3860839,170839,160,1107,25745,390669,430130,11956015,88232,9874,11956015,220073,500,239029,1111297,1.937418379,0.516150776
457102666,885601970,4817891,757138,1240101,820660,203862,87,4328120,160560,145,2169,27004,378910,412977,12790824,208790,3300,12790824,220960,482,210528,895513,1.937424644,0.516149107
457348989,886106876,4497210,804151,1297483,1105458,200011,150,4590325,136978,247,2061,37857,340211,365982,13817750,75599,4796,13817750,203449,338,213739,1162762,1.937485153,0.516132987
457059594,885653247,3588569,838379,1379324,1149927,233520,144,3770313,167982,167,1577,36270,379587,403871,12627120,39462,8891,12627120,227154,1346,233621,1212560,1.93771941,0.51607059
457671033,886882093,4136955,893382,1364549,864223,245089,169,4115228,165239,135,1402,23903,341958,378755,23121802,127685,6919,23121802,226378,557,225350,1019616,1.937815656,0.516044959
456955739,885524827,4046758,898071,1460853,1068685,235967,237,4406650,166287,235,836,19938,368415,411534,14072860,37534,13426,14072860,253576,1533,253204,1052899,1.937878773,0.516028151
456991109,885615644,4372090,805401,1357172,1190961,203865,419,4492283,131597,215,1527,22060,298255,315462,17683424,56363,7945,17683424,213096,2291,218845,1296026,1.937927514,0.516015172
457418198,886508332,4733091,809817,1412697,897444,219744,792,4546953,146487,235,1417,19612,347415,397030,16490212,75135,8672,16490212,235420,757,239308,590881,1.938069661,0.515977325
456473002,884679704,4869382,721700,1304500,839786,187062,189,4860981,122485,167,2685,34151,273043,306212,16467407,63955,4665,16467407,203221,306,188349,961788,1.938076732,0.515975443
457504510,886704531,4521620,795936,1480024,834603,197608,262,4313771,159136,260,2780,25057,332014,365309,15147544,68003,1434,15147544,240581,889,243703,733382,1.938132874,0.515960496
457208451,886202742,4675752,810621,1436530,948460,240474,237,4680681,171446,50,1948,40932,324922,375547,14559299,52446,4352,14559299,230371,413,241815,835003,1.93829038,0.51591857
454241211,880494317,4400145,852208,1430840,994288,230474,90,4097495,152250,80,1618,22969,313484,341981,12439467,72283,4909,12439467,218935,269,209698,1172909,1.938384928,0.515893405
456362504,884717640,4527095,846153,1332362,873328,233841,123,4343001,145520,626,2143,23973,342655,364778,12341414,76984,5979,12341414,203359,569,207736,867671,1.938629121,0.515828422
456599080,885228068,4922219,742987,1347645,704279,221169,209,4692845,153993,255,2008,25537,345902,400969,11861396,59706,5385,11861396,208210,313,164501,754735,1.938742557,0.515798241
456976222,885971395,4265438,870456,1430032,1141086,229182,203,4283967,167587,140,971,23838,395257,413447,14070075,48921,6856,14070075,263371,331,250006,1011080,1.938769136,0.51579117
457618792,887237967,4780053,813550,1443257,696565,222961,159,4711207,156235,97,2370,39946,347518,384527,12284617,76845,1809,12284617,218906,100,221065,753266,1.938814538,0.515779091
455261307,882715014,4097385,805729,1428161,1268632,243476,598,3980575,175156,395,1277,22626,440967,475148,15314963,57755,13486,15314963,232860,1309,212132,1176835,1.938919474,0.515751177
457001105,886157994,4844756,750942,1363046,1224299,209213,250,4693552,157223,145,1232,23077,333161,365802,12711821,49672,6931,12711821,214373,1195,225638,1046178,1.939071885,0.515710639
458075485,888256587,4934829,731170,1324682,870031,199416,144,4954391,130275,80,2008,21179,264891,291441,10441672,51789,1258,10441672,192848,896,193677,911667,1.93910527,0.51570176
457420058,886987203,4253499,891541,1430808,1050868,265803,356,4149562,168744,130,1031,21531,370496,393721,13208852,44122,14672,13208852,252116,1363,247072,1123485,1.939108676,0.515700854
456806748,885803215,4353282,876759,1463758,937043,245691,190,4355813,172245,115,2164,28732,372482,409366,22145682,59880,14159,22145682,261137,1372,220030,964236,1.939120249,0.515697776
455373534,883066950,4416282,784941,1352069,1149348,211287,93,4812312,156645,140,2354,22103,307783,341920,12245688,77097,9217,12245688,226648,137,227511,865432,1.939214478,0.515672718
457241837,886713954,4274055,855820,1373120,667909,238871,256,4344454,162639,235,2180,38811,338181,383959,13803158,74267,5166,13803158,215523,325,209998,685420,1.939266887,0.515658781
456457820,885197974,4282375,893816,1502988,1078140,232923,197,4195644,165581,210,736,21513,349758,397771,14508783,88258,4972,14508783,240607,751,245328,1145589,1.93927661,0.515656196
457304901,886849715,4476149,803444,1422245,1291291,254596,572,4234787,151191,154,2141,19827,357438,373669,11623275,60702,6963,11623275,215888,632,206163,1046773,1.939296327,0.515650953
456686395,885669373,4577392,837665,1389853,921635,229262,219,4597848,159388,250,1863,24175,408791,434466,13585587,77002,7796,13585587,224575,513,228917,787846,1.939338204,0.515639819
451085510,874809606,4092511,756828,1260843,1218070,226151,422,4105982,148350,165,711,25223,310638,342358,15618226,102805,6055,15618226,221047,520,208165,998851,1.939343177,0.515638497
456449526,885224511,4567962,825409,1464813,887599,227966,190,4624098,154084,110,1212,27706,354113,403208,11988861,103506,11967,11988861,203937,1352,199091,930863,1.939369986,0.515631368
457735635,887727559,4176423,884489,1407628,1065320,222502,140,4184741,168757,75,1352,25080,373103,382794,12868644,49496,2704,12868644,202616,1208,195592,984292,1.939389226,0.515626253
456780430,885878594,4212851,901135,1506791,1019447,266912,169,4039950,195555,335,1328,46559,380342,454311,16579347,58276,10157,16579347,261795,1177,247213,1217267,1.939396996,0.515624187
457554171,887435358,3658014,967291,1487390,633009,265002,165,3838624,177096,140,1462,29165,345144,403507,23489124,107264,7958,23489124,288939,976,291884,528053,1.939519765,0.515591549
456927379,886260861,4263942,860738,1369046,939641,230884,341,4412344,151406,98,2384,36958,349136,387474,43139740,78637,9291,43139740,322496,1953,320793,898998,1.939609885,0.515567593
456738909,886001441,4129779,729817,1371928,849706,202568,230,4333019,144602,160,2745,23626,318929,354744,11367114,71012,2686,11367114,198902,350,202773,554967,1.939842268,0.515505831
457295188,887149693,4628379,836063,1415522,969108,234276,280,4414019,133287,60,1342,26173,289900,325939,17084409,55663,4163,17084409,243562,394,253491,702018,1.939993502,0.515465644
456914394,886501966,4725381,732379,1379526,946452,208332,147,4875333,149807,214,2946,38151,301405,349991,16618781,38119,8346,16618781,233927,406,223477,843266,1.940192687,0.515412725
457063499,886811881,4708103,808243,1385432,900781,209837,241,4652272,144165,155,1392,21739,351305,376698,11017698,50440,19040,11017698,196757,438,202398,793783,1.940237807,0.515400739
457015506,886847348,4618099,819188,1413081,769772,228676,247,4341078,155351,117,1924,37134,351225,364697,12272089,83090,4489,12272089,225392,269,226644,583444,1.940519165,0.515326011
457468720,887761998,4035429,831846,1458347,935964,216020,169,4001107,166427,160,1232,24111,404347,451178,14452267,43739,11855,14452267,227782,1783,209742,993679,1.940596065,0.51530559
457371928,887717174,4511154,736158,1336643,732957,204771,385,4716587,138745,200,1492,20752,290675,319120,10945536,66151,7451,10945536,189269,889,182117,720834,1.940908743,0.515222575
457344957,887687903,4272673,838649,1394079,896070,230188,341,4143345,146727,90,1422,22453,308656,343324,13965981,53077,10526,13965981,251560,720,243867,854006,1.940959202,0.51520918
457578516,888158052,4225409,858300,1414904,839909,206907,97,4418935,154758,129,3063,45621,345998,401649,13715420,79248,6537,13715420,210318,137,226346,784546,1.940995962,0.515199423
455223964,883626808,4138990,839445,1303901,1179097,247993,413,4307220,148024,185,2357,37465,359529,389688,11376925,55561,5366,11376925,205476,619,193691,972115,1.941081485,0.515176724
